year,race_num,track,track_type,fin,start,car_num,driver,manu,team_name,laps,laps_led,status,points,stage_1,stage_2,stage_3_or_duel,stage_points
2024,-1,Daytona,superspeedway,1,19,45,Tyler Reddick,Toyota,23XI Racing,60,1,running,,,,1.0,10
2024,-1,Daytona,superspeedway,2,3,9,Chase Elliott,Chevrolet,Hendrick Motorsports,60,0,running,,,,2.0,9
2024,-1,Daytona,superspeedway,3,9,48,Alex Bowman,Chevrolet,Hendrick Motorsports,60,0,running,,,,3.0,8
2024,-1,Daytona,superspeedway,4,20,77,Carson Hocevar,Chevrolet,Spire Motorsports,60,0,running,,,,4.0,7
2024,-1,Daytona,superspeedway,5,12,43,Erik Jones,Toyota,Legacy Motor Club,60,5,running,,,,5.0,6
2024,-1,Daytona,superspeedway,6,10,99,Daniel Suarez,Chevrolet,Trackhouse Racing,60,2,running,,,,6.0,5
2024,-1,Daytona,superspeedway,7,1,22,Joey Logano,Ford,Team Penske,60,1,running,,,,7.0,4
2024,-1,Daytona,superspeedway,8,15,54,Ty Gibbs,Toyota,Joe Gibbs Racing,60,0,running,,,,8.0,3
2024,-1,Daytona,superspeedway,9,2,5,Kyle Larson,Chevrolet,Hendrick Motorsports,60,20,running,,,,9.0,2
2024,-1,Daytona,superspeedway,10,8,17,Chris Buescher,Ford,RFK Racing,60,0,running,,,,10.0,1
2024,-1,Daytona,superspeedway,11,5,1,Ross Chastain,Chevrolet,Trackhouse Racing,60,0,running,,,,,0
2024,-1,Daytona,superspeedway,12,18,84,Jimmie Johnson,Toyota,Legacy Motor Club,60,0,running,,,,,0
2024,-1,Daytona,superspeedway,13,7,41,Ryan Preece,Ford,Stewart-Haas Racing,60,0,running,,,,,0
2024,-1,Daytona,superspeedway,14,14,19,"Martin Truex, Jr.",Toyota,Joe Gibbs Racing,60,14,running,,,,,0
2024,-1,Daytona,superspeedway,15,17,7,Corey LaJoie,Chevrolet,Spire Motorsports,60,1,running,,,,,0
2024,-1,Daytona,superspeedway,16,21,44,J.J. Yeley,Chevrolet,NY Racing Team,60,0,running,,,,,0
2024,-1,Daytona,superspeedway,17,6,38,Todd Gilliland,Ford,Front Row Motorsports,60,1,running,,,,,0
2024,-1,Daytona,superspeedway,18,4,3,Austin Dillon,Chevrolet,Richard Childress Racing,60,0,running,,,,,0
2024,-1,Daytona,superspeedway,19,11,62,Anthony Alfredo,Chevrolet,Beard Motorsports,59,0,running,,,,,0
2024,-1,Daytona,superspeedway,20,16,47,"Ricky Stenhouse, Jr.",Chevrolet,JTG Daugherty Racing,51,15,dvp,,,,,0
2024,-1,Daytona,superspeedway,21,13,31,Daniel Hemric,Chevrolet,Kaulig Racing,49,0,accident,,,,,0
2024,-2,Daytona,superspeedway,1,16,20,Christopher Bell,Toyota,Joe Gibbs Racing,60,1,running,,,,1.0,10
2024,-2,Daytona,superspeedway,2,2,2,Austin Cindric,Ford,Team Penske,60,0,running,,,,2.0,9
2024,-2,Daytona,superspeedway,3,17,11,Denny Hamlin,Toyota,Joe Gibbs Racing,60,5,running,,,,3.0,8
2024,-2,Daytona,superspeedway,4,19,42,John Hunter Nemechek,Toyota,Legacy Motor Club,60,0,running,,,,4.0,7
2024,-2,Daytona,superspeedway,5,5,21,Harrison Burton,Ford,Wood Brothers Racing,60,1,running,,,,5.0,6
2024,-2,Daytona,superspeedway,6,18,71,Zane Smith,Chevrolet,Spire Motorsports,60,0,running,,,,6.0,5
2024,-2,Daytona,superspeedway,7,12,6,Brad Keselowski,Ford,RFK Racing,60,0,running,,,,7.0,4
2024,-2,Daytona,superspeedway,8,3,24,William Byron,Chevrolet,Hendrick Motorsports,60,5,running,,,,8.0,3
2024,-2,Daytona,superspeedway,9,7,14,Chase Briscoe,Ford,Stewart-Haas Racing,60,0,running,,,,9.0,2
2024,-2,Daytona,superspeedway,10,15,51,Justin Haley,Ford,Rick Ware Racing,60,0,running,,,,10.0,1
2024,-2,Daytona,superspeedway,11,14,23,Bubba Wallace,Toyota,23XI Racing,60,21,running,,,,,0
2024,-2,Daytona,superspeedway,12,21,36,Kaz Grala,Ford,Front Row Motorsports,60,0,running,,,,,0
2024,-2,Daytona,superspeedway,13,10,16,A.J. Allmendinger,Chevrolet,Kaulig Racing,60,2,running,,,,,0
2024,-2,Daytona,superspeedway,14,20,78,B.J. McLeod,Chevrolet,Live Fast Motorsports,60,0,running,,,,,0
2024,-2,Daytona,superspeedway,15,13,60,David Ragan,Ford,RFK Racing,60,0,running,,,,,0
2024,-2,Daytona,superspeedway,16,1,34,Michael McDowell,Ford,Front Row Motorsports,60,17,running,,,,,0
2024,-2,Daytona,superspeedway,17,11,4,Josh Berry,Ford,Stewart-Haas Racing,48,0,fuel pump,,,,,0
2024,-2,Daytona,superspeedway,18,9,12,Ryan Blaney,Ford,Team Penske,47,1,accident,,,,,0
2024,-2,Daytona,superspeedway,19,4,8,Kyle Busch,Chevrolet,Richard Childress Racing,47,0,accident,,,,,0
2024,-2,Daytona,superspeedway,20,6,15,Riley Herbst,Ford,Rick Ware Racing,47,7,accident,,,,,0
2024,-2,Daytona,superspeedway,21,8,10,Noah Gragson,Ford,Stewart-Haas Racing,47,0,accident,,,,,0
2024,1,Daytona,superspeedway,1,18,24,William Byron,Chevrolet,Hendrick Motorsports,200,4,running,51.0,5.0,6.0,,11
2024,1,Daytona,superspeedway,2,7,48,Alex Bowman,Chevrolet,Hendrick Motorsports,200,0,running,42.0,4.0,18.0,,7
2024,1,Daytona,superspeedway,3,4,20,Christopher Bell,Toyota,Joe Gibbs Racing,200,22,running,34.0,30.0,20.0,,0
2024,1,Daytona,superspeedway,4,29,7,Corey LaJoie,Chevrolet,Spire Motorsports,200,1,running,33.0,13.0,11.0,,0
2024,1,Daytona,superspeedway,5,24,23,Bubba Wallace,Toyota,23XI Racing,200,3,running,39.0,8.0,7.0,,7
2024,1,Daytona,superspeedway,6,28,16,A.J. Allmendinger,Chevrolet,Kaulig Racing,200,9,running,0.0,34.0,9.0,,0
2024,1,Daytona,superspeedway,7,10,42,John Hunter Nemechek,Toyota,Legacy Motor Club,200,0,running,30.0,15.0,30.0,,0
2024,1,Daytona,superspeedway,8,11,43,Erik Jones,Toyota,Legacy Motor Club,200,0,running,29.0,17.0,13.0,,0
2024,1,Daytona,superspeedway,9,38,10,Noah Gragson,Ford,Stewart-Haas Racing,200,5,running,28.0,28.0,24.0,,0
2024,1,Daytona,superspeedway,10,20,14,Chase Briscoe,Ford,Stewart-Haas Racing,200,0,running,27.0,18.0,25.0,,0
2024,1,Daytona,superspeedway,11,17,5,Kyle Larson,Chevrolet,Hendrick Motorsports,200,7,running,35.0,2.0,16.0,,9
2024,1,Daytona,superspeedway,12,34,8,Kyle Busch,Chevrolet,Richard Childress Racing,200,12,running,37.0,6.0,4.0,,12
2024,1,Daytona,superspeedway,13,14,71,Zane Smith,Chevrolet,Spire Motorsports,200,0,running,24.0,23.0,29.0,,0
2024,1,Daytona,superspeedway,14,5,9,Chase Elliott,Chevrolet,Hendrick Motorsports,200,13,running,33.0,1.0,19.0,,10
2024,1,Daytona,superspeedway,15,27,19,"Martin Truex, Jr.",Toyota,Joe Gibbs Racing,200,0,running,24.0,9.0,14.0,,2
2024,1,Daytona,superspeedway,16,37,31,Daniel Hemric,Chevrolet,Kaulig Racing,200,0,running,21.0,31.0,15.0,,0
2024,1,Daytona,superspeedway,17,15,54,Ty Gibbs,Toyota,Joe Gibbs Racing,200,0,running,20.0,16.0,31.0,,0
2024,1,Daytona,superspeedway,18,19,17,Chris Buescher,Ford,RFK Racing,200,0,running,20.0,22.0,10.0,,1
2024,1,Daytona,superspeedway,19,8,11,Denny Hamlin,Toyota,Joe Gibbs Racing,200,10,running,22.0,7.0,22.0,,4
2024,1,Daytona,superspeedway,20,40,60,David Ragan,Ford,RFK Racing,200,2,running,17.0,26.0,26.0,,0
2024,1,Daytona,superspeedway,21,21,1,Ross Chastain,Chevrolet,Trackhouse Racing,199,14,accident,24.0,3.0,17.0,,8
2024,1,Daytona,superspeedway,22,6,2,Austin Cindric,Ford,Team Penske,199,13,accident,24.0,14.0,2.0,,9
2024,1,Daytona,superspeedway,23,25,41,Ryan Preece,Ford,Stewart-Haas Racing,199,0,running,14.0,27.0,32.0,,0
2024,1,Daytona,superspeedway,24,36,15,Riley Herbst,Ford,Rick Ware Racing,199,0,running,0.0,24.0,27.0,,0
2024,1,Daytona,superspeedway,25,30,4,Josh Berry,Ford,Stewart-Haas Racing,199,1,running,12.0,29.0,33.0,,0
2024,1,Daytona,superspeedway,26,22,51,Justin Haley,Ford,Rick Ware Racing,199,0,running,11.0,25.0,34.0,,0
2024,1,Daytona,superspeedway,27,39,62,Anthony Alfredo,Chevrolet,Beard Motorsports,198,0,running,0.0,21.0,28.0,,0
2024,1,Daytona,superspeedway,28,23,84,Jimmie Johnson,Toyota,Legacy Motor Club,196,0,running,9.0,36.0,35.0,,0
2024,1,Daytona,superspeedway,29,3,45,Tyler Reddick,Toyota,23XI Racing,192,0,accident,14.0,12.0,5.0,,6
2024,1,Daytona,superspeedway,30,32,12,Ryan Blaney,Ford,Team Penske,192,12,accident,17.0,32.0,1.0,,10
2024,1,Daytona,superspeedway,31,35,47,"Ricky Stenhouse, Jr.",Chevrolet,JTG Daugherty Racing,192,0,accident,9.0,19.0,8.0,,3
2024,1,Daytona,superspeedway,32,1,22,Joey Logano,Ford,Team Penske,191,45,accident,5.0,11.0,21.0,,0
2024,1,Daytona,superspeedway,33,16,6,Brad Keselowski,Ford,RFK Racing,191,3,accident,4.0,20.0,12.0,,0
2024,1,Daytona,superspeedway,34,13,99,Daniel Suarez,Chevrolet,Trackhouse Racing,191,2,accident,12.0,10.0,3.0,,9
2024,1,Daytona,superspeedway,35,31,38,Todd Gilliland,Ford,Front Row Motorsports,191,16,accident,2.0,33.0,23.0,,0
2024,1,Daytona,superspeedway,36,2,34,Michael McDowell,Ford,Front Row Motorsports,176,6,running,1.0,35.0,36.0,,0
2024,1,Daytona,superspeedway,37,33,3,Austin Dillon,Chevrolet,Richard Childress Racing,146,0,running,1.0,37.0,37.0,,0
2024,1,Daytona,superspeedway,38,26,36,Kaz Grala,Ford,Front Row Motorsports,5,0,accident,1.0,40.0,40.0,,0
2024,1,Daytona,superspeedway,39,12,21,Harrison Burton,Ford,Wood Brothers Racing,5,0,accident,1.0,38.0,38.0,,0
2024,1,Daytona,superspeedway,40,9,77,Carson Hocevar,Chevrolet,Spire Motorsports,5,0,accident,1.0,39.0,39.0,,0
2024,2,Atlanta,superspeedway,1,23,99,Daniel Suarez,Chevrolet,Trackhouse Racing,260,9,running,47.0,19.0,4.0,,7
2024,2,Atlanta,superspeedway,2,6,12,Ryan Blaney,Ford,Team Penske,260,31,running,52.0,2.0,3.0,,17
2024,2,Atlanta,superspeedway,3,3,8,Kyle Busch,Chevrolet,Richard Childress Racing,260,28,running,40.0,5.0,24.0,,6
2024,2,Atlanta,superspeedway,4,8,2,Austin Cindric,Ford,Team Penske,260,32,running,43.0,18.0,1.0,,10
2024,2,Atlanta,superspeedway,5,18,23,Bubba Wallace,Toyota,23XI Racing,260,3,running,35.0,8.0,25.0,,3
2024,2,Atlanta,superspeedway,6,27,47,"Ricky Stenhouse, Jr.",Chevrolet,JTG Daugherty Racing,260,1,running,35.0,7.0,27.0,,4
2024,2,Atlanta,superspeedway,7,21,1,Ross Chastain,Chevrolet,Trackhouse Racing,260,0,running,38.0,3.0,28.0,,8
2024,2,Atlanta,superspeedway,8,1,34,Michael McDowell,Ford,Front Row Motorsports,260,27,running,39.0,1.0,23.0,,10
2024,2,Atlanta,superspeedway,9,7,17,Chris Buescher,Ford,RFK Racing,260,1,running,28.0,13.0,16.0,,0
2024,2,Atlanta,superspeedway,10,25,54,Ty Gibbs,Toyota,Joe Gibbs Racing,260,0,running,27.0,20.0,12.0,,0
2024,2,Atlanta,superspeedway,11,16,21,Harrison Burton,Ford,Wood Brothers Racing,260,0,running,29.0,17.0,8.0,,3
2024,2,Atlanta,superspeedway,12,12,19,"Martin Truex, Jr.",Toyota,Joe Gibbs Racing,260,9,running,36.0,6.0,5.0,,11
2024,2,Atlanta,superspeedway,13,32,7,Corey LaJoie,Chevrolet,Spire Motorsports,260,0,running,24.0,15.0,11.0,,0
2024,2,Atlanta,superspeedway,14,33,15,Kaz Grala,Ford,Rick Ware Racing,260,0,running,23.0,28.0,13.0,,0
2024,2,Atlanta,superspeedway,15,28,9,Chase Elliott,Chevrolet,Hendrick Motorsports,260,0,running,23.0,27.0,10.0,,1
2024,2,Atlanta,superspeedway,16,20,41,Ryan Preece,Ford,Stewart-Haas Racing,260,0,running,-14.0,31.0,22.0,,0
2024,2,Atlanta,superspeedway,17,11,24,William Byron,Chevrolet,Hendrick Motorsports,260,0,running,22.0,9.0,26.0,,2
2024,2,Atlanta,superspeedway,18,26,31,Daniel Hemric,Chevrolet,Kaulig Racing,260,0,running,19.0,22.0,21.0,,0
2024,2,Atlanta,superspeedway,19,35,77,Carson Hocevar,Chevrolet,Spire Motorsports,260,0,running,18.0,21.0,15.0,,0
2024,2,Atlanta,superspeedway,20,31,51,Justin Haley,Ford,Rick Ware Racing,260,0,running,17.0,23.0,14.0,,0
2024,2,Atlanta,superspeedway,21,34,42,John Hunter Nemechek,Toyota,Legacy Motor Club,260,0,running,16.0,30.0,20.0,,0
2024,2,Atlanta,superspeedway,22,10,3,Austin Dillon,Chevrolet,Richard Childress Racing,260,0,running,15.0,32.0,18.0,,0
2024,2,Atlanta,superspeedway,23,13,11,Denny Hamlin,Toyota,Joe Gibbs Racing,259,15,running,14.0,25.0,19.0,,0
2024,2,Atlanta,superspeedway,24,36,78,B.J. McLeod,Chevrolet,Live Fast Motorsports,257,0,running,0.0,29.0,30.0,,0
2024,2,Atlanta,superspeedway,25,37,43,Erik Jones,Toyota,Legacy Motor Club,256,0,running,12.0,26.0,31.0,,0
2024,2,Atlanta,superspeedway,26,4,38,Todd Gilliland,Ford,Front Row Motorsports,256,58,running,17.0,10.0,6.0,,6
2024,2,Atlanta,superspeedway,27,17,48,Alex Bowman,Chevrolet,Hendrick Motorsports,255,0,running,10.0,34.0,32.0,,0
2024,2,Atlanta,superspeedway,28,2,22,Joey Logano,Ford,Team Penske,252,27,running,9.0,12.0,17.0,,0
2024,2,Atlanta,superspeedway,29,14,4,Josh Berry,Ford,Stewart-Haas Racing,250,0,accident,8.0,16.0,29.0,,0
2024,2,Atlanta,superspeedway,30,19,45,Tyler Reddick,Toyota,23XI Racing,243,0,running,7.0,35.0,33.0,,0
2024,2,Atlanta,superspeedway,31,9,14,Chase Briscoe,Ford,Stewart-Haas Racing,239,0,accident,8.0,11.0,9.0,,2
2024,2,Atlanta,superspeedway,32,5,5,Kyle Larson,Chevrolet,Hendrick Motorsports,222,17,accident,21.0,4.0,2.0,,16
2024,2,Atlanta,superspeedway,33,24,6,Brad Keselowski,Ford,RFK Racing,218,2,accident,8.0,24.0,7.0,,4
2024,2,Atlanta,superspeedway,34,22,20,Christopher Bell,Toyota,Joe Gibbs Racing,148,0,accident,3.0,36.0,34.0,,0
2024,2,Atlanta,superspeedway,35,29,71,Zane Smith,Chevrolet,Spire Motorsports,75,0,dvp,0.0,14.0,35.0,,0
2024,2,Atlanta,superspeedway,36,15,10,Noah Gragson,Ford,Stewart-Haas Racing,66,0,steering,-34.0,33.0,36.0,,0
2024,2,Atlanta,superspeedway,37,30,16,Josh Williams,Chevrolet,Kaulig Racing,2,0,accident,0.0,37.0,37.0,,0
2024,3,Las Vegas,intermediate,1,2,5,Kyle Larson,Chevrolet,Hendrick Motorsports,267,181,running,60.0,1.0,1.0,,20
2024,3,Las Vegas,intermediate,2,18,45,Tyler Reddick,Toyota,23XI Racing,267,1,running,53.0,2.0,2.0,,18
2024,3,Las Vegas,intermediate,3,15,12,Ryan Blaney,Ford,Team Penske,267,0,running,41.0,11.0,4.0,,7
2024,3,Las Vegas,intermediate,4,20,1,Ross Chastain,Chevrolet,Trackhouse Racing,267,2,running,36.0,8.0,27.0,,3
2024,3,Las Vegas,intermediate,5,8,54,Ty Gibbs,Toyota,Joe Gibbs Racing,267,0,running,37.0,6.0,30.0,,5
2024,3,Las Vegas,intermediate,6,30,10,Noah Gragson,Ford,Stewart-Haas Racing,267,0,running,31.0,16.0,13.0,,0
2024,3,Las Vegas,intermediate,7,7,19,"Martin Truex, Jr.",Toyota,Joe Gibbs Racing,267,4,running,44.0,3.0,5.0,,14
2024,3,Las Vegas,intermediate,8,28,11,Denny Hamlin,Toyota,Joe Gibbs Racing,267,16,running,43.0,5.0,3.0,,14
2024,3,Las Vegas,intermediate,9,1,22,Joey Logano,Ford,Team Penske,267,2,running,30.0,13.0,9.0,,2
2024,3,Las Vegas,intermediate,10,4,24,William Byron,Chevrolet,Hendrick Motorsports,267,15,running,27.0,34.0,14.0,,0
2024,3,Las Vegas,intermediate,11,16,99,Daniel Suarez,Chevrolet,Trackhouse Racing,267,15,running,26.0,17.0,17.0,,0
2024,3,Las Vegas,intermediate,12,11,9,Chase Elliott,Chevrolet,Hendrick Motorsports,267,0,running,30.0,15.0,6.0,,5
2024,3,Las Vegas,intermediate,13,25,6,Brad Keselowski,Ford,RFK Racing,267,0,running,24.0,21.0,15.0,,0
2024,3,Las Vegas,intermediate,14,22,43,Erik Jones,Toyota,Legacy Motor Club,267,0,running,24.0,31.0,10.0,,1
2024,3,Las Vegas,intermediate,15,14,77,Carson Hocevar,Chevrolet,Spire Motorsports,267,0,running,22.0,14.0,21.0,,0
2024,3,Las Vegas,intermediate,16,19,3,Austin Dillon,Chevrolet,Richard Childress Racing,267,0,running,25.0,25.0,7.0,,4
2024,3,Las Vegas,intermediate,17,13,47,"Ricky Stenhouse, Jr.",Chevrolet,JTG Daugherty Racing,267,0,running,20.0,27.0,25.0,,0
2024,3,Las Vegas,intermediate,18,23,48,Alex Bowman,Chevrolet,Hendrick Motorsports,267,3,running,22.0,12.0,8.0,,3
2024,3,Las Vegas,intermediate,19,34,31,Daniel Hemric,Chevrolet,Kaulig Racing,267,1,running,18.0,23.0,31.0,,0
2024,3,Las Vegas,intermediate,20,26,4,Josh Berry,Ford,Stewart-Haas Racing,267,0,running,17.0,30.0,18.0,,0
2024,3,Las Vegas,intermediate,21,6,14,Chase Briscoe,Ford,Stewart-Haas Racing,267,1,running,16.0,20.0,11.0,,0
2024,3,Las Vegas,intermediate,22,27,42,John Hunter Nemechek,Toyota,Legacy Motor Club,267,0,running,15.0,19.0,24.0,,0
2024,3,Las Vegas,intermediate,23,36,41,Ryan Preece,Ford,Stewart-Haas Racing,267,0,running,14.0,26.0,20.0,,0
2024,3,Las Vegas,intermediate,24,31,38,Todd Gilliland,Ford,Front Row Motorsports,267,0,running,13.0,29.0,19.0,,0
2024,3,Las Vegas,intermediate,25,12,34,Michael McDowell,Ford,Front Row Motorsports,267,4,running,12.0,32.0,23.0,,0
2024,3,Las Vegas,intermediate,26,21,8,Kyle Busch,Chevrolet,Richard Childress Racing,267,18,running,18.0,4.0,16.0,,7
2024,3,Las Vegas,intermediate,27,35,51,Justin Haley,Ford,Rick Ware Racing,267,0,running,10.0,28.0,29.0,,0
2024,3,Las Vegas,intermediate,28,33,16,Derek Kraus,Chevrolet,Kaulig Racing,267,2,running,9.0,24.0,26.0,,0
2024,3,Las Vegas,intermediate,29,3,2,Austin Cindric,Ford,Team Penske,267,0,running,10.0,9.0,32.0,,2
2024,3,Las Vegas,intermediate,30,29,21,Harrison Burton,Ford,Wood Brothers Racing,267,0,running,7.0,22.0,22.0,,0
2024,3,Las Vegas,intermediate,31,32,15,Kaz Grala,Ford,Rick Ware Racing,267,0,running,6.0,33.0,28.0,,0
2024,3,Las Vegas,intermediate,32,17,7,Corey LaJoie,Chevrolet,Spire Motorsports,266,0,running,9.0,7.0,12.0,,4
2024,3,Las Vegas,intermediate,33,10,20,Christopher Bell,Toyota,Joe Gibbs Racing,265,0,running,5.0,10.0,33.0,,1
2024,3,Las Vegas,intermediate,34,37,44,J.J. Yeley,Chevrolet,NY Racing Team,261,0,running,0.0,35.0,35.0,,0
2024,3,Las Vegas,intermediate,35,5,23,Bubba Wallace,Toyota,23XI Racing,254,0,running,2.0,18.0,34.0,,0
2024,3,Las Vegas,intermediate,36,24,71,Zane Smith,Chevrolet,Spire Motorsports,254,0,running,1.0,36.0,36.0,,0
2024,3,Las Vegas,intermediate,37,9,17,Chris Buescher,Ford,RFK Racing,27,2,accident,1.0,37.0,37.0,,0
2024,4,Phoenix,short intermediate,1,13,20,Christopher Bell,Toyota,Joe Gibbs Racing,312,50,running,50.0,13.0,1.0,,10
2024,4,Phoenix,short intermediate,2,14,17,Chris Buescher,Ford,RFK Racing,312,0,running,36.0,17.0,10.0,,1
2024,4,Phoenix,short intermediate,3,2,54,Ty Gibbs,Toyota,Joe Gibbs Racing,312,57,running,43.0,2.0,17.0,,9
2024,4,Phoenix,short intermediate,4,18,6,Brad Keselowski,Ford,RFK Racing,312,0,running,35.0,14.0,9.0,,2
2024,4,Phoenix,short intermediate,5,16,12,Ryan Blaney,Ford,Team Penske,312,0,running,41.0,7.0,6.0,,9
2024,4,Phoenix,short intermediate,6,12,1,Ross Chastain,Chevrolet,Trackhouse Racing,312,0,running,31.0,19.0,15.0,,0
2024,4,Phoenix,short intermediate,7,11,19,"Martin Truex, Jr.",Toyota,Joe Gibbs Racing,312,55,running,37.0,10.0,5.0,,7
2024,4,Phoenix,short intermediate,8,9,34,Michael McDowell,Ford,Front Row Motorsports,312,0,running,32.0,8.0,19.0,,3
2024,4,Phoenix,short intermediate,9,8,14,Chase Briscoe,Ford,Stewart-Haas Racing,312,0,running,30.0,9.0,18.0,,2
2024,4,Phoenix,short intermediate,10,6,45,Tyler Reddick,Toyota,23XI Racing,312,68,running,46.0,1.0,2.0,,19
2024,4,Phoenix,short intermediate,11,1,11,Denny Hamlin,Toyota,Joe Gibbs Racing,312,68,running,42.0,3.0,3.0,,16
2024,4,Phoenix,short intermediate,12,7,10,Noah Gragson,Ford,Stewart-Haas Racing,312,0,running,28.0,12.0,8.0,,3
2024,4,Phoenix,short intermediate,13,15,99,Daniel Suarez,Chevrolet,Trackhouse Racing,312,0,running,24.0,16.0,11.0,,0
2024,4,Phoenix,short intermediate,14,17,5,Kyle Larson,Chevrolet,Hendrick Motorsports,312,0,running,23.0,11.0,14.0,,0
2024,4,Phoenix,short intermediate,15,10,77,Carson Hocevar,Chevrolet,Spire Motorsports,312,0,running,22.0,15.0,25.0,,0
2024,4,Phoenix,short intermediate,16,22,23,Bubba Wallace,Toyota,23XI Racing,312,0,running,21.0,18.0,16.0,,0
2024,4,Phoenix,short intermediate,17,29,38,Todd Gilliland,Ford,Front Row Motorsports,312,14,running,20.0,26.0,29.0,,0
2024,4,Phoenix,short intermediate,18,5,24,William Byron,Chevrolet,Hendrick Motorsports,312,0,running,31.0,6.0,4.0,,12
2024,4,Phoenix,short intermediate,19,3,9,Chase Elliott,Chevrolet,Hendrick Motorsports,312,0,running,28.0,5.0,7.0,,10
2024,4,Phoenix,short intermediate,20,25,48,Alex Bowman,Chevrolet,Hendrick Motorsports,312,0,running,17.0,23.0,12.0,,0
2024,4,Phoenix,short intermediate,21,20,47,"Ricky Stenhouse, Jr.",Chevrolet,JTG Daugherty Racing,312,0,running,16.0,34.0,30.0,,0
2024,4,Phoenix,short intermediate,22,31,8,Kyle Busch,Chevrolet,Richard Childress Racing,311,0,running,15.0,22.0,24.0,,0
2024,4,Phoenix,short intermediate,23,27,41,Ryan Preece,Ford,Stewart-Haas Racing,311,0,running,14.0,21.0,20.0,,0
2024,4,Phoenix,short intermediate,24,33,51,Justin Haley,Ford,Rick Ware Racing,311,0,running,13.0,30.0,26.0,,0
2024,4,Phoenix,short intermediate,25,19,42,John Hunter Nemechek,Toyota,Legacy Motor Club,311,0,running,12.0,24.0,23.0,,0
2024,4,Phoenix,short intermediate,26,36,4,Josh Berry,Ford,Stewart-Haas Racing,310,0,running,11.0,20.0,27.0,,0
2024,4,Phoenix,short intermediate,27,24,21,Harrison Burton,Ford,Wood Brothers Racing,310,0,running,10.0,29.0,28.0,,0
2024,4,Phoenix,short intermediate,28,21,31,Daniel Hemric,Chevrolet,Kaulig Racing,310,0,running,9.0,28.0,34.0,,0
2024,4,Phoenix,short intermediate,29,28,71,Zane Smith,Chevrolet,Spire Motorsports,309,0,running,8.0,31.0,32.0,,0
2024,4,Phoenix,short intermediate,30,32,15,Kaz Grala,Ford,Rick Ware Racing,309,0,running,7.0,33.0,33.0,,0
2024,4,Phoenix,short intermediate,31,4,43,Erik Jones,Toyota,Legacy Motor Club,305,0,running,13.0,4.0,13.0,,7
2024,4,Phoenix,short intermediate,32,30,3,Austin Dillon,Chevrolet,Richard Childress Racing,304,0,running,5.0,35.0,35.0,,0
2024,4,Phoenix,short intermediate,33,35,7,Corey LaJoie,Chevrolet,Spire Motorsports,204,0,accident,4.0,27.0,22.0,,0
2024,4,Phoenix,short intermediate,34,23,22,Joey Logano,Ford,Team Penske,203,0,accident,3.0,25.0,21.0,,0
2024,4,Phoenix,short intermediate,35,26,16,Derek Kraus,Chevrolet,Kaulig Racing,203,0,accident,2.0,32.0,31.0,,0
2024,4,Phoenix,short intermediate,36,34,2,Austin Cindric,Ford,Team Penske,6,0,accident,1.0,36.0,36.0,,0
2024,5,Bristol,short track,1,3,11,Denny Hamlin,Toyota,Joe Gibbs Racing,500,163,running,44.0,13.0,7.0,,4
2024,5,Bristol,short track,2,11,19,"Martin Truex, Jr.",Toyota,Joe Gibbs Racing,500,54,running,44.0,7.0,6.0,,9
2024,5,Bristol,short track,3,17,6,Brad Keselowski,Ford,RFK Racing,500,1,running,50.0,4.0,2.0,,16
2024,5,Bristol,short track,4,29,48,Alex Bowman,Chevrolet,Hendrick Motorsports,500,3,running,33.0,19.0,16.0,,0
2024,5,Bristol,short track,5,10,5,Kyle Larson,Chevrolet,Hendrick Motorsports,500,19,running,44.0,2.0,8.0,,12
2024,5,Bristol,short track,6,26,42,John Hunter Nemechek,Toyota,Legacy Motor Club,499,0,running,44.0,5.0,4.0,,13
2024,5,Bristol,short track,7,34,17,Chris Buescher,Ford,RFK Racing,499,17,running,38.0,3.0,24.0,,8
2024,5,Bristol,short track,8,5,9,Chase Elliott,Chevrolet,Hendrick Motorsports,499,5,running,29.0,15.0,22.0,,0
2024,5,Bristol,short track,9,19,54,Ty Gibbs,Toyota,Joe Gibbs Racing,499,137,running,48.0,1.0,1.0,,20
2024,5,Bristol,short track,10,12,20,Christopher Bell,Toyota,Joe Gibbs Racing,499,29,running,36.0,8.0,5.0,,9
2024,5,Bristol,short track,11,7,34,Michael McDowell,Ford,Front Row Motorsports,499,0,running,26.0,22.0,23.0,,0
2024,5,Bristol,short track,12,2,4,Josh Berry,Ford,Stewart-Haas Racing,499,25,running,26.0,10.0,12.0,,1
2024,5,Bristol,short track,13,6,14,Chase Briscoe,Ford,Stewart-Haas Racing,498,0,running,24.0,27.0,14.0,,0
2024,5,Bristol,short track,14,25,41,Ryan Preece,Ford,Stewart-Haas Racing,498,0,running,26.0,9.0,10.0,,3
2024,5,Bristol,short track,15,36,1,Ross Chastain,Chevrolet,Trackhouse Racing,498,0,running,22.0,23.0,21.0,,0
2024,5,Bristol,short track,16,1,12,Ryan Blaney,Ford,Team Penske,498,14,running,26.0,6.0,25.0,,5
2024,5,Bristol,short track,17,32,51,Justin Haley,Ford,Rick Ware Racing,498,0,running,20.0,14.0,20.0,,0
2024,5,Bristol,short track,18,28,99,Daniel Suarez,Chevrolet,Trackhouse Racing,498,0,running,19.0,17.0,17.0,,0
2024,5,Bristol,short track,19,33,15,Kaz Grala,Ford,Rick Ware Racing,498,0,running,18.0,18.0,11.0,,0
